log_id,machine_id,operator_id,timestamp,engine_hours,rpm,hydraulic_pressure,fuel_level,fuel_used_l,idle_time_min,active_time_min,speed_kph,tilt_angle,temperature_c,seatbelt,proximity_alert,fault_codes,weather,soil_type,shift
1741,EXC003,OP003,2024-02-06 06:00:00,1768.4,1228,231.7,5.8,14.15,84,68,11.1,16.0,87.2,fastened,0,NONE,windy,sand,day
1742,EXC004,OP004,2024-02-06 06:30:00,1592.8,1380,179.7,67.7,11.95,3,109,9.1,14.2,32.1,unfastened,0,NONE,windy,clay,day
1743,EXC003,OP010,2024-02-06 07:00:00,6866.3,1553,113.3,21.2,0.9,20,31,13.9,19.5,63.5,fastened,1,P0100,cloudy,loam,night
1744,EXC001,OP005,2024-02-06 07:30:00,4135.0,1040,101.9,73.8,12.37,54,22,9.8,13.5,101.1,fastened,0,NONE,sunny,rock,night
1745,EXC002,OP003,2024-02-06 08:00:00,812.1,1538,120.9,58.9,11.71,48,91,16.9,1.7,63.0,fastened,1,NONE,cloudy,rock,night
1746,EXC005,OP010,2024-02-06 08:30:00,5764.5,1852,121.7,43.1,7.99,61,12,14.7,12.8,98.4,unfastened,0,NONE,cloudy,rock,day
1747,EXC005,OP005,2024-02-06 09:00:00,2076.4,1037,234.4,70.9,7.7,36,118,6.4,2.3,60.7,fastened,0,NONE,cloudy,clay,night
1748,EXC002,OP010,2024-02-06 09:30:00,7023.5,1652,215.7,86.4,12.62,0,95,8.4,20.9,56.0,fastened,0,NONE,windy,rock,day
1749,EXC005,OP010,2024-02-06 10:00:00,2545.6,1875,200.2,79.0,6.66,55,54,17.2,14.2,38.1,fastened,0,NONE,sunny,rock,night
1750,EXC004,OP010,2024-02-06 10:30:00,1682.1,1534,252.2,56.8,2.81,45,49,16.1,12.2,56.9,fastened,0,NONE,cloudy,rock,day
1751,EXC005,OP006,2024-02-06 11:00:00,770.4,1125,103.7,73.7,5.04,45,52,3.4,4.4,55.3,fastened,0,NONE,cloudy,clay,day
1752,EXC005,OP008,2024-02-06 11:30:00,4141.1,1597,159.6,44.3,4.35,33,53,4.9,11.3,105.13666186997965,unfastened,0,NONE,cloudy,loam,night
1753,EXC004,OP010,2024-02-06 12:00:00,3660.8,2027,271.0,80.0,10.38,80,102,6.6,7.5,104.12264819059081,fastened,0,NONE,sunny,rock,night
1754,EXC002,OP003,2024-02-06 12:30:00,6035.4,999,300.2,83.8,3.09,71,97,15.8,14.9,31.6,fastened,0,NONE,windy,loam,day
1755,EXC004,OP001,2024-02-06 13:00:00,3770.4,1634,196.4,18.0,9.85,16,32,16.7,13.3,37.4,fastened,0,NONE,rainy,rock,day
1756,EXC002,OP004,2024-02-06 13:30:00,2816.1,1824,315.4829997744381,27.6,7.26,3,29,14.4,11.0,78.2,fastened,0,NONE,sunny,sand,night
1757,EXC002,OP007,2024-02-06 14:00:00,2167.1,1178,275.7,30.6,12.68,16,69,5.0,5.6,66.4,unfastened,0,P0217,rainy,loam,day
1758,EXC004,OP006,2024-02-06 14:30:00,2297.4,655,294.7,20.8,7.53,77,81,16.0,11.6,52.3,fastened,1,NONE,rainy,sand,day
1759,EXC003,OP001,2024-02-06 15:00:00,7430.0,2199,191.0,42.3,13.98,63,89,0.6,10.2,49.5,fastened,0,NONE,cloudy,sand,day
1760,EXC003,OP006,2024-02-06 15:30:00,1404.1,1254,153.5,23.3,13.56,55,44,7.6,18.7,46.9,fastened,0,NONE,windy,clay,day
1761,EXC002,OP002,2024-02-06 16:00:00,7906.6,711,302.27482183118644,61.6,3.19,73,63,6.8,19.7,102.92998797497378,fastened,0,NONE,windy,clay,day
1762,EXC003,OP006,2024-02-06 16:30:00,2682.7,869,230.0,14.7,10.45,53,21,9.6,16.7,31.3,unfastened,1,P0562,windy,clay,night
1763,EXC001,OP006,2024-02-06 17:00:00,798.3,2334,300.2,30.6,3.61,72,60,10.1,7.0,85.4,fastened,0,NONE,rainy,sand,day
1764,EXC004,OP007,2024-02-06 17:30:00,2064.7,1674,249.1,68.2,12.44,74,85,4.1,0.8,52.5,unfastened,0,P0100,cloudy,sand,day
1765,EXC003,OP005,2024-02-06 18:00:00,561.5,1968,169.8,42.9,9.72,39,43,3.7,20.4,62.0,fastened,0,NONE,sunny,sand,night
1766,EXC005,OP005,2024-02-06 18:30:00,6341.2,1684,241.4,45.0,4.76,53,45,14.5,21.8,69.5,unfastened,0,NONE,sunny,loam,day
1767,EXC003,OP007,2024-02-06 19:00:00,4149.2,1239,283.1,80.8,4.11,51,60,1.4,2.8,45.9,fastened,0,NONE,windy,rock,night
1768,EXC003,OP008,2024-02-06 19:30:00,2762.2,1212,204.7,98.5,6.73,85,105,8.9,15.1,102.53185770077005,fastened,1,P0562,windy,loam,day
1769,EXC001,OP009,2024-02-06 20:00:00,5330.2,1862,280.3,58.7,12.11,68,76,3.4,9.4,81.2,fastened,0,NONE,sunny,loam,night
1770,EXC001,OP004,2024-02-06 20:30:00,5082.1,2147,186.2,12.5,12.04,28,111,5.8,3.3,95.3,fastened,0,NONE,windy,clay,night
1771,EXC002,OP005,2024-02-06 21:00:00,7525.0,829,176.7,14.8,0.98,79,16,5.0,22.0,65.7,fastened,0,P0562,sunny,rock,night
1772,EXC002,OP004,2024-02-06 21:30:00,7694.0,2121,228.3,97.0,4.88,35,103,12.8,20.5,62.4,fastened,0,NONE,sunny,loam,night
1773,EXC002,OP006,2024-02-06 22:00:00,5477.4,2094,202.2,69.5,6.63,68,14,8.2,21.6,47.8,fastened,0,NONE,sunny,sand,night
1774,EXC002,OP002,2024-02-06 22:30:00,6560.7,796,315.0,76.5,8.99,87,45,5.4,3.2,70.9,unfastened,0,NONE,cloudy,sand,night
1775,EXC004,OP005,2024-02-06 23:00:00,6360.2,794,213.6,69.2,2.67,72,56,15.0,10.8,74.5,fastened,0,P0100,cloudy,rock,night
1776,EXC001,OP002,2024-02-06 23:30:00,3981.3,2212,184.7,22.1,5.36,9,36,1.5,19.7,61.5,unfastened,0,NONE,rainy,loam,day
1777,EXC002,OP006,2024-02-07 00:00:00,5665.2,2117,186.9,47.6,13.34,18,118,13.8,14.9,40.9,fastened,0,NONE,cloudy,clay,day
1778,EXC001,OP009,2024-02-07 00:30:00,718.2,1308,220.5,80.8,7.41,71,108,4.5,9.6,50.5,fastened,0,P0562,sunny,sand,day
1779,EXC002,OP010,2024-02-07 01:00:00,6088.4,1753,178.1,87.3,11.29,11,72,16.5,11.4,31.1,fastened,0,NONE,sunny,clay,night
1780,EXC004,OP005,2024-02-07 01:30:00,7698.5,2399,259.0,27.5,7.53,1,59,0.1,0.8,53.9,fastened,0,NONE,windy,rock,day
1781,EXC001,OP001,2024-02-07 02:00:00,771.3,1181,183.7,61.6,7.24,23,93,10.0,13.5,73.6,fastened,0,NONE,rainy,clay,day
1782,EXC002,OP003,2024-02-07 02:30:00,6705.3,1005,184.5,19.9,9.52,43,87,11.2,18.9,101.7,fastened,0,NONE,windy,sand,day
1783,EXC001,OP002,2024-02-07 03:00:00,7470.5,2384,235.7,96.0,4.26,11,62,10.4,0.1,43.3,unfastened,1,NONE,sunny,sand,night
1784,EXC005,OP008,2024-02-07 03:30:00,1886.9,1104,113.4,29.0,4.12,13,100,14.7,3.5,100.64006711715322,fastened,0,NONE,cloudy,clay,day
1785,EXC004,OP010,2024-02-07 04:00:00,4246.0,1450,244.2,74.0,14.85,30,31,2.0,11.4,52.2,fastened,0,NONE,sunny,rock,day
1786,EXC002,OP006,2024-02-07 04:30:00,7430.1,2395,211.1,27.0,13.1,68,40,7.5,12.3,41.8,fastened,0,NONE,windy,sand,night
1787,EXC001,OP002,2024-02-07 05:00:00,7685.8,1541,199.7,63.5,11.2,48,11,15.5,7.6,82.2,fastened,0,NONE,sunny,sand,night
1788,EXC001,OP001,2024-02-07 05:30:00,1110.3,1083,258.2,67.6,2.49,71,23,16.0,0.6,30.4,fastened,0,NONE,windy,rock,night
1789,EXC003,OP010,2024-02-07 06:00:00,2857.1,1822,266.8,36.2,0.94,88,31,9.0,16.4,103.6,unfastened,0,NONE,sunny,loam,night
1790,EXC004,OP004,2024-02-07 06:30:00,5615.3,1845,286.2,82.8,3.04,2,78,10.0,5.3,94.2,fastened,0,NONE,rainy,loam,night
1791,EXC003,OP002,2024-02-07 07:00:00,1850.3,961,182.5,89.1,14.1,61,104,13.8,14.2,66.8,fastened,0,NONE,cloudy,clay,night
1792,EXC005,OP002,2024-02-07 07:30:00,2665.7,1465,171.9,86.2,12.34,14,74,14.0,12.3,99.1,fastened,1,NONE,windy,rock,night
1793,EXC002,OP003,2024-02-07 08:00:00,284.0,703,257.2,36.4,8.08,32,58,16.0,9.5,77.1,unfastened,0,P0562,sunny,sand,night
1794,EXC002,OP007,2024-02-07 08:30:00,1312.8,997,228.0,75.7,14.55,30,39,15.2,13.0,104.5,fastened,0,P0100,cloudy,loam,night
1795,EXC003,OP009,2024-02-07 09:00:00,4542.4,2376,239.0,58.2,2.63,63,21,7.5,15.3,50.9,fastened,0,P0562,rainy,sand,day
1796,EXC002,OP003,2024-02-07 09:30:00,5259.4,1511,222.2,61.3,8.61,23,74,11.7,12.6,104.8,fastened,0,NONE,windy,clay,day
1797,EXC005,OP007,2024-02-07 10:00:00,5226.4,1720,270.0,50.4,3.16,80,25,8.7,12.3,43.5,fastened,1,NONE,rainy,loam,day
1798,EXC001,OP001,2024-02-07 10:30:00,6249.0,2199,141.8,62.0,4.94,34,96,2.1,9.6,56.5,fastened,0,NONE,sunny,loam,night
1799,EXC003,OP001,2024-02-07 11:00:00,3380.7,1884,222.3,17.9,14.13,73,54,14.8,9.5,100.1,fastened,0,NONE,rainy,sand,night
1800,EXC003,OP001,2024-02-07 11:30:00,2260.6,2026,134.8,43.8,13.09,85,48,10.8,10.8,57.8,fastened,0,NONE,cloudy,loam,day
1801,EXC001,OP010,2024-02-07 12:00:00,223.1,1881,189.6,21.9,1.98,45,12,1.0,9.9,45.7,fastened,0,NONE,windy,sand,night
1802,EXC003,OP006,2024-02-07 12:30:00,1732.4,1497,246.1,31.6,4.12,9,36,12.2,9.7,34.5,unfastened,0,NONE,rainy,sand,night
1803,EXC003,OP009,2024-02-07 13:00:00,2567.9,809,208.5,17.1,9.12,72,11,5.1,4.6,41.2,unfastened,0,NONE,windy,sand,night
1804,EXC002,OP001,2024-02-07 13:30:00,1507.8,1119,183.5,25.2,1.39,38,89,1.2,15.9,56.6,fastened,1,NONE,sunny,sand,day
1805,EXC001,OP001,2024-02-07 14:00:00,259.1,833,294.7,79.3,8.48,82,63,10.9,2.9,61.6,fastened,0,NONE,rainy,loam,night
1806,EXC001,OP009,2024-02-07 14:30:00,1343.8,923,270.0,57.2,8.98,41,96,13.2,20.0,70.7,unfastened,0,P0217,rainy,clay,night
1807,EXC001,OP002,2024-02-07 15:00:00,5362.2,2191,215.8,7.2,4.72,26,72,9.3,13.7,91.0,fastened,1,NONE,cloudy,rock,day
1808,EXC003,OP002,2024-02-07 15:30:00,5073.7,810,309.0,79.9,4.75,85,114,0.1,1.1,31.0,unfastened,1,NONE,cloudy,clay,night
1809,EXC001,OP006,2024-02-07 16:00:00,7491.9,856,193.4,91.4,3.82,89,96,10.4,14.5,93.1,fastened,0,NONE,rainy,clay,day
1810,EXC005,OP007,2024-02-07 16:30:00,6405.5,1878,273.4,88.6,14.07,25,26,0.1,8.0,73.3,fastened,0,NONE,cloudy,clay,day
1811,EXC002,OP003,2024-02-07 17:00:00,4585.3,2381,136.9,83.2,6.14,41,22,16.7,20.5,86.7,fastened,1,P0217,cloudy,sand,day
1812,EXC004,OP005,2024-02-07 17:30:00,1186.7,1629,162.9,99.3,8.99,64,107,4.8,20.6,86.8,unfastened,0,NONE,rainy,rock,day
1813,EXC004,OP007,2024-02-07 18:00:00,4556.2,1212,174.4,60.7,4.87,19,39,15.7,18.6,97.7,fastened,0,P0562,windy,rock,day
1814,EXC003,OP005,2024-02-07 18:30:00,586.6,2182,123.3,96.4,10.69,55,94,0.2,12.5,37.0,fastened,0,NONE,sunny,loam,night
1815,EXC005,OP004,2024-02-07 19:00:00,3504.0,1522,317.60186253447387,95.1,1.97,80,79,1.7,20.2,72.9,fastened,1,NONE,windy,clay,night
1816,EXC001,OP001,2024-02-07 19:30:00,3183.0,819,142.3,34.8,1.54,73,87,8.1,14.3,98.2,unfastened,0,NONE,sunny,clay,day
1817,EXC002,OP005,2024-02-07 20:00:00,3479.7,1048,239.5,87.0,11.29,2,39,13.7,19.3,83.9,fastened,0,NONE,sunny,loam,day
1818,EXC002,OP009,2024-02-07 20:30:00,2310.6,2270,141.8,80.3,11.04,36,44,17.0,3.5,37.2,unfastened,0,NONE,sunny,loam,day
1819,EXC001,OP007,2024-02-07 21:00:00,5518.1,1419,127.2,78.7,4.34,0,71,9.4,19.9,76.0,fastened,0,NONE,sunny,rock,night
1820,EXC002,OP009,2024-02-07 21:30:00,6743.5,990,313.2,90.1,5.65,54,12,6.4,14.6,90.0,fastened,0,P0562,windy,loam,day
1821,EXC002,OP002,2024-02-07 22:00:00,6171.3,2038,244.8,41.5,14.38,29,44,0.8,6.7,50.6,fastened,0,NONE,cloudy,loam,day
1822,EXC004,OP001,2024-02-07 22:30:00,5059.2,817,300.3162621641182,43.0,2.01,80,65,10.5,22.0,77.4,fastened,0,NONE,windy,rock,day
1823,EXC002,OP006,2024-02-07 23:00:00,4352.9,994,207.8,65.8,3.16,15,32,6.8,15.1,93.0,fastened,0,NONE,sunny,sand,night
1824,EXC005,OP002,2024-02-07 23:30:00,345.6,1438,107.3,75.1,6.74,76,41,16.4,20.0,69.3,fastened,1,NONE,rainy,loam,night
1825,EXC004,OP006,2024-02-08 00:00:00,5811.2,671,226.4,88.6,4.59,30,118,8.6,0.1,44.6,fastened,0,P0217,cloudy,rock,day
1826,EXC005,OP010,2024-02-08 00:30:00,4405.4,1297,222.8,88.2,9.91,82,41,13.8,12.2,71.2,fastened,0,NONE,rainy,loam,night
1827,EXC001,OP004,2024-02-08 01:00:00,2238.9,875,103.3,73.5,10.51,72,109,15.3,15.7,74.1,fastened,0,NONE,windy,clay,night
1828,EXC005,OP006,2024-02-08 01:30:00,2690.0,2294,289.5,95.9,8.13,24,111,1.8,0.3,60.2,fastened,0,NONE,rainy,clay,night
1829,EXC004,OP007,2024-02-08 02:00:00,7491.3,2169,236.4,22.0,9.36,31,84,7.9,16.8,81.0,fastened,0,NONE,rainy,rock,night
1830,EXC005,OP002,2024-02-08 02:30:00,5032.5,1183,317.7701424095403,95.3,6.78,88,26,16.1,14.3,107.97404123907086,unfastened,0,P0217,cloudy,loam,night
1831,EXC002,OP009,2024-02-08 03:00:00,3859.7,2381,208.7,11.1,11.53,66,32,7.6,6.0,95.8,fastened,0,NONE,sunny,rock,night
1832,EXC005,OP003,2024-02-08 03:30:00,5005.3,678,236.0,57.8,1.11,86,112,10.2,15.2,89.4,fastened,0,NONE,sunny,sand,night
1833,EXC003,OP009,2024-02-08 04:00:00,3368.6,1271,156.6,13.6,5.04,49,10,15.7,2.9,90.4,fastened,0,P0100,cloudy,clay,night
1834,EXC001,OP007,2024-02-08 04:30:00,3814.4,707,314.2,59.0,10.42,70,65,4.2,18.1,69.5,fastened,0,NONE,rainy,clay,night
1835,EXC003,OP002,2024-02-08 05:00:00,2393.4,814,188.2,42.1,5.28,56,75,16.1,19.1,44.7,fastened,1,NONE,sunny,clay,night
1836,EXC001,OP008,2024-02-08 05:30:00,3574.8,2272,135.7,12.8,1.64,60,102,7.1,10.7,84.3,fastened,0,NONE,cloudy,clay,day
1837,EXC005,OP002,2024-02-08 06:00:00,5516.2,1655,112.3,66.6,5.5,75,108,10.7,11.2,35.2,fastened,1,NONE,rainy,rock,day
1838,EXC002,OP006,2024-02-08 06:30:00,415.5,2256,240.0,74.5,10.82,88,41,5.9,8.8,68.8,fastened,0,P0100,windy,rock,night
1839,EXC002,OP010,2024-02-08 07:00:00,6380.7,783,316.3,21.5,2.27,51,65,9.5,7.6,34.0,unfastened,0,NONE,windy,sand,day
1840,EXC003,OP010,2024-02-08 07:30:00,2335.5,1334,297.1,71.0,11.01,39,79,0.9,19.2,69.6,unfastened,0,NONE,sunny,loam,day
1841,EXC003,OP009,2024-02-08 08:00:00,5492.2,2381,254.5,22.0,11.74,58,116,1.2,6.7,81.4,fastened,0,NONE,sunny,sand,day
1842,EXC001,OP005,2024-02-08 08:30:00,5177.5,1301,317.9,18.1,9.71,66,71,7.5,8.9,61.4,fastened,1,NONE,rainy,sand,day
1843,EXC005,OP006,2024-02-08 09:00:00,5255.8,1784,259.0,19.0,4.04,88,23,6.0,6.6,61.3,fastened,0,NONE,windy,rock,day
1844,EXC005,OP004,2024-02-08 09:30:00,4904.2,889,174.6,61.9,12.18,62,111,11.1,14.4,39.2,fastened,0,NONE,cloudy,rock,night
1845,EXC004,OP010,2024-02-08 10:00:00,7676.9,1911,232.3,79.0,3.61,85,66,0.7,17.9,52.6,fastened,0,NONE,windy,clay,day
1846,EXC004,OP005,2024-02-08 10:30:00,4115.9,1096,117.5,61.7,13.63,65,29,3.0,3.6,63.3,fastened,0,NONE,rainy,sand,night
1847,EXC003,OP008,2024-02-08 11:00:00,5885.3,1629,148.8,81.9,10.75,85,30,3.8,5.6,94.8,fastened,0,NONE,windy,rock,night
1848,EXC003,OP004,2024-02-08 11:30:00,5673.0,2183,191.9,61.2,1.29,67,32,7.9,2.3,97.3,fastened,0,NONE,windy,loam,night
1849,EXC003,OP008,2024-02-08 12:00:00,1966.5,1789,144.4,80.7,12.09,79,89,4.4,3.5,101.5,fastened,0,P0217,sunny,sand,night
1850,EXC001,OP003,2024-02-08 12:30:00,2338.1,1453,309.8,97.8,7.84,17,114,2.5,9.0,37.5,fastened,0,NONE,cloudy,clay,day
1851,EXC001,OP008,2024-02-08 13:00:00,3449.7,942,319.0,42.1,7.06,89,58,10.8,17.1,52.2,fastened,0,P0100,sunny,loam,day
1852,EXC002,OP001,2024-02-08 13:30:00,2293.8,1214,181.6,19.2,6.6,31,20,13.4,11.9,64.7,fastened,0,NONE,sunny,rock,day
1853,EXC003,OP002,2024-02-08 14:00:00,2997.3,2128,256.0,17.9,9.3,71,107,12.3,1.2,78.1,fastened,0,NONE,cloudy,sand,night
1854,EXC001,OP004,2024-02-08 14:30:00,3188.6,989,189.7,61.8,11.01,35,79,5.0,13.8,82.7,fastened,0,NONE,rainy,rock,day
1855,EXC001,OP005,2024-02-08 15:00:00,4870.5,1781,130.7,57.0,13.49,41,72,15.4,17.5,101.88080392001771,fastened,0,P0217,windy,loam,day
1856,EXC005,OP008,2024-02-08 15:30:00,1837.1,1472,174.1,22.5,4.46,67,16,11.0,8.7,67.2,fastened,0,P0100,sunny,clay,day
1857,EXC002,OP004,2024-02-08 16:00:00,6453.9,1177,151.3,88.8,9.65,48,116,11.1,5.4,71.7,fastened,0,NONE,sunny,sand,day
1858,EXC003,OP001,2024-02-08 16:30:00,3556.5,1889,172.2,95.9,10.45,64,18,3.8,16.8,102.0,fastened,0,NONE,sunny,loam,day
1859,EXC003,OP004,2024-02-08 17:00:00,5679.3,1251,147.3,29.1,10.28,7,77,4.4,0.5,48.0,fastened,0,NONE,windy,sand,day
1860,EXC004,OP005,2024-02-08 17:30:00,743.4,1116,124.7,24.7,7.65,75,75,8.5,17.9,90.3,fastened,0,NONE,rainy,loam,night
1861,EXC004,OP006,2024-02-08 18:00:00,3812.7,1552,147.8,25.3,6.17,36,66,4.3,17.7,83.4,fastened,1,NONE,cloudy,sand,night
1862,EXC002,OP007,2024-02-08 18:30:00,322.9,1963,299.3,41.8,11.55,70,70,12.4,19.5,40.5,fastened,1,NONE,sunny,sand,night
1863,EXC005,OP003,2024-02-08 19:00:00,5439.7,670,118.7,86.1,4.85,85,53,5.6,2.0,99.5,fastened,1,P0100,cloudy,clay,night
1864,EXC002,OP007,2024-02-08 19:30:00,2815.3,1733,171.4,61.6,3.52,53,73,2.7,2.4,94.2,fastened,0,NONE,sunny,rock,day
1865,EXC005,OP007,2024-02-08 20:00:00,7599.1,1791,216.3,11.4,8.41,52,50,2.7,19.2,88.5,fastened,0,NONE,sunny,clay,day
1866,EXC003,OP008,2024-02-08 20:30:00,2660.6,2017,178.0,49.9,4.38,12,62,2.3,10.5,39.5,fastened,0,NONE,cloudy,loam,day
1867,EXC001,OP006,2024-02-08 21:00:00,4554.1,1084,316.9820403745148,13.6,0.98,42,84,7.9,8.6,40.5,fastened,0,NONE,rainy,clay,night
1868,EXC004,OP009,2024-02-08 21:30:00,2133.4,1051,109.6,43.6,1.25,57,91,0.1,12.6,81.2,fastened,0,NONE,cloudy,clay,day
1869,EXC001,OP003,2024-02-08 22:00:00,4998.9,1471,242.7,43.3,10.58,75,26,9.8,1.3,38.0,fastened,0,NONE,windy,sand,night
1870,EXC004,OP008,2024-02-08 22:30:00,3789.6,1735,224.0,66.6,14.61,79,119,5.4,14.2,38.5,unfastened,0,NONE,windy,clay,night
1871,EXC001,OP001,2024-02-08 23:00:00,3028.0,1762,249.8,57.2,7.09,34,20,9.9,20.8,104.48592081010248,fastened,1,NONE,sunny,sand,night
1872,EXC002,OP002,2024-02-08 23:30:00,1709.1,876,224.8,88.1,2.63,57,40,16.8,14.9,30.4,fastened,0,NONE,cloudy,rock,day
1873,EXC004,OP009,2024-02-09 00:00:00,981.0,2005,196.3,6.5,12.36,15,48,15.6,10.2,84.1,fastened,1,NONE,rainy,rock,day
1874,EXC005,OP005,2024-02-09 00:30:00,1047.0,1254,177.0,78.5,4.29,80,45,10.4,21.1,70.5,fastened,0,NONE,cloudy,rock,day
1875,EXC003,OP007,2024-02-09 01:00:00,7992.4,2179,149.8,7.2,14.94,78,48,7.5,15.1,35.9,fastened,0,P0562,cloudy,clay,night
1876,EXC001,OP007,2024-02-09 01:30:00,3357.3,1903,210.0,33.9,8.67,89,45,12.6,1.3,70.8,fastened,0,P0217,rainy,rock,day
1877,EXC002,OP007,2024-02-09 02:00:00,115.2,2369,105.7,88.6,3.87,43,57,16.6,14.7,34.1,unfastened,0,NONE,sunny,clay,day
1878,EXC005,OP003,2024-02-09 02:30:00,7628.1,1737,172.2,70.6,7.69,32,93,8.8,1.3,35.3,unfastened,0,NONE,windy,rock,day
1879,EXC004,OP002,2024-02-09 03:00:00,257.8,1549,249.1,21.3,5.36,68,101,1.8,6.8,66.4,fastened,1,P0217,cloudy,loam,day
1880,EXC001,OP001,2024-02-09 03:30:00,3406.8,938,123.9,51.6,11.8,65,48,13.8,13.5,67.5,fastened,0,NONE,cloudy,rock,day
1881,EXC002,OP009,2024-02-09 04:00:00,5768.1,1317,113.8,73.6,2.03,19,38,0.2,4.7,55.4,fastened,0,NONE,sunny,sand,night
1882,EXC002,OP003,2024-02-09 04:30:00,7325.3,824,243.5,94.0,12.93,77,84,13.8,0.8,76.6,fastened,1,P0562,rainy,clay,night
1883,EXC001,OP006,2024-02-09 05:00:00,5731.8,1287,187.5,65.3,11.63,57,16,1.5,13.6,106.82194324934886,fastened,0,NONE,rainy,loam,day
1884,EXC005,OP005,2024-02-09 05:30:00,3762.6,696,276.4,7.3,12.99,40,59,1.9,6.3,74.0,fastened,0,P0100,rainy,clay,day
1885,EXC004,OP002,2024-02-09 06:00:00,7798.1,1041,306.2,52.5,13.48,33,34,14.1,11.7,56.2,fastened,0,P0217,cloudy,sand,day
1886,EXC001,OP005,2024-02-09 06:30:00,410.6,1671,310.5,19.5,3.83,21,76,12.4,5.7,83.6,fastened,0,NONE,cloudy,clay,day
1887,EXC004,OP001,2024-02-09 07:00:00,7896.4,1732,193.6,9.5,8.05,37,18,10.1,15.1,73.4,fastened,0,NONE,rainy,clay,day
1888,EXC003,OP002,2024-02-09 07:30:00,6810.2,2370,299.89830842414176,61.9,12.82,22,101,14.8,19.7,42.0,fastened,0,P0100,sunny,sand,day
1889,EXC001,OP002,2024-02-09 08:00:00,7438.5,2280,233.9,78.8,5.97,27,39,15.3,1.9,81.5,fastened,0,NONE,cloudy,rock,day
1890,EXC003,OP009,2024-02-09 08:30:00,2112.7,1556,238.2,8.4,1.38,16,66,8.2,17.3,88.8,fastened,0,NONE,rainy,loam,day
1891,EXC001,OP006,2024-02-09 09:00:00,1225.4,1598,236.9,79.4,4.73,33,72,17.9,3.4,34.9,fastened,0,NONE,rainy,rock,day
1892,EXC002,OP010,2024-02-09 09:30:00,5340.2,2281,170.8,72.1,4.01,56,62,6.4,7.2,104.49176776286811,fastened,0,NONE,cloudy,loam,night
1893,EXC005,OP005,2024-02-09 10:00:00,4175.3,687,114.0,76.4,13.12,33,59,3.1,7.9,89.3,fastened,0,NONE,cloudy,loam,day
1894,EXC004,OP003,2024-02-09 10:30:00,4233.0,1671,146.2,28.2,7.23,12,39,15.2,4.5,38.6,fastened,0,P0217,cloudy,sand,night
1895,EXC001,OP007,2024-02-09 11:00:00,7404.5,746,134.0,42.4,10.41,85,94,7.5,1.7,97.6,fastened,0,NONE,windy,sand,day
1896,EXC005,OP010,2024-02-09 11:30:00,4998.6,2009,127.3,16.4,14.45,38,66,15.7,16.9,61.1,fastened,0,NONE,rainy,rock,day
1897,EXC003,OP006,2024-02-09 12:00:00,2557.4,2040,303.8,27.7,4.84,52,33,1.1,17.5,85.3,fastened,0,NONE,sunny,sand,night
1898,EXC005,OP001,2024-02-09 12:30:00,3260.5,710,297.67285718055155,33.8,11.54,66,38,2.0,21.9,97.4,fastened,0,P0217,sunny,sand,night
1899,EXC004,OP004,2024-02-09 13:00:00,1154.6,1783,232.4,35.3,0.83,45,58,0.7,20.6,104.2,fastened,0,NONE,sunny,clay,night
1900,EXC002,OP010,2024-02-09 13:30:00,1619.3,1844,308.4,21.6,2.01,39,102,10.8,9.6,73.8,fastened,0,NONE,sunny,sand,day
1901,EXC003,OP006,2024-02-09 14:00:00,1232.5,1644,179.2,22.9,2.85,68,115,15.0,2.9,82.8,fastened,0,NONE,sunny,sand,night
1902,EXC003,OP010,2024-02-09 14:30:00,6501.3,1010,216.0,90.6,5.03,76,52,7.2,0.2,48.9,fastened,0,NONE,cloudy,loam,day
1903,EXC004,OP006,2024-02-09 15:00:00,5668.5,1112,253.1,79.5,6.34,81,53,1.6,11.7,51.8,fastened,0,NONE,rainy,loam,day
1904,EXC002,OP001,2024-02-09 15:30:00,4289.7,1935,169.8,37.7,7.42,39,24,6.7,18.9,93.8,fastened,0,P0100,windy,sand,day
1905,EXC002,OP009,2024-02-09 16:00:00,3057.5,1713,205.1,95.0,4.06,30,70,6.3,5.9,59.9,fastened,0,NONE,rainy,clay,night
1906,EXC002,OP008,2024-02-09 16:30:00,5381.1,1028,279.8,27.7,1.46,7,36,11.6,4.4,91.7,fastened,0,P0100,windy,loam,night
1907,EXC002,OP008,2024-02-09 17:00:00,6522.0,713,264.0,43.6,10.32,74,100,11.7,9.7,33.8,fastened,0,NONE,rainy,sand,day
1908,EXC001,OP010,2024-02-09 17:30:00,7061.7,2365,277.9,82.3,0.84,89,68,1.9,19.7,46.4,fastened,0,NONE,cloudy,clay,night
1909,EXC001,OP002,2024-02-09 18:00:00,4421.4,1726,317.2,47.1,12.24,23,34,7.6,9.9,42.8,fastened,0,NONE,rainy,loam,night
1910,EXC005,OP010,2024-02-09 18:30:00,6577.1,1010,181.5,27.3,13.97,76,110,11.6,15.9,69.5,fastened,0,NONE,cloudy,sand,day
1911,EXC001,OP003,2024-02-09 19:00:00,4139.3,2288,264.4,40.0,10.8,68,99,4.7,10.2,36.0,fastened,0,NONE,cloudy,clay,day
1912,EXC005,OP010,2024-02-09 19:30:00,3848.8,1026,232.6,52.6,9.14,59,43,7.3,8.2,55.8,fastened,0,NONE,windy,rock,night
